# F	U	S
-2.0	0.02	0.5
-2.0	1.308125	0.5
-2.0	1.348125	1.5
-2.0	14.433125	1.5
-2.0	14.473125	2.5
-2.0	19.120625	2.5
-2.0	19.160625	3.5
-2.0	19.98	3.5
-1.895	0.02	0.5
-1.895	0.995625	0.5
-1.895	1.035625	1.5
-1.895	9.120625	1.5
-1.895	9.160625	2.5
-1.895	15.526875	2.5
-1.895	15.566875	3.5
-1.895	19.98	3.5
-1.79	0.02	0.5
-1.79	0.683125	0.5
-1.79	0.723125	1.5
-1.79	8.183125	1.5
-1.79	8.223125	2.5
-1.79	12.401875	2.5
-1.79	12.441875	3.5
-1.79	19.98	3.5
-1.685	0.02	0.5
-1.685	0.526875	0.5
-1.685	0.566875	1.5
-1.685	7.245625	1.5
-1.685	7.285625	2.5
-1.685	9.901875	2.5
-1.685	9.941875	3.5
-1.685	19.98	3.5
-1.58	0.02	0.5
-1.58	0.526875	0.5
-1.58	0.566875	1.5
-1.58	6.464375	1.5
-1.58	6.504375	2.5
-1.58	7.870625	2.5
-1.58	7.910625	3.5
-1.58	19.98	3.5
-1.475	0.02	0.5
-1.475	0.370625	0.5
-1.475	0.410625	1.5
-1.475	5.683125	1.5
-1.475	5.723125	2.5
-1.475	6.464375	2.5
-1.475	6.504375	3.5
-1.475	19.98	3.5
-1.3699999999999999	0.02	0.5
-1.3699999999999999	0.214375	0.5
-1.3699999999999999	0.254375	1.5
-1.3699999999999999	5.058125	1.5
-1.3699999999999999	5.098125	2.5
-1.3699999999999999	5.214375	2.5
-1.3699999999999999	5.254375	3.5
-1.3699999999999999	19.98	3.5
-1.265	0.02	0.5
-1.265	0.058124999999999996	0.5
-1.265	0.098125	1.5
-1.265	4.276875	1.5
-1.265	4.316875	3.5
-1.265	19.98	3.5
-1.16	0.02	0.5
-1.16	0.058124999999999996	0.5
-1.16	0.098125	1.5
-1.16	3.495625	1.5
-1.16	3.535625	3.5
-1.16	19.98	3.5
-1.055	0.02	0.5
-1.055	0.058124999999999996	0.5
-1.055	0.098125	1.5
-1.055	2.870625	1.5
-1.055	2.910625	3.5
-1.055	19.98	3.5
-0.95	0.02	1.5
-0.95	2.401875	1.5
-0.95	2.441875	3.5
-0.95	19.98	3.5
-0.845	0.02	1.5
-0.845	1.933125	1.5
-0.845	1.973125	3.5
-0.845	19.98	3.5
-0.7399999999999998	0.02	0.5
-0.7399999999999998	0.058124999999999996	0.5
-0.7399999999999998	0.098125	1.5
-0.7399999999999998	1.620625	1.5
-0.7399999999999998	1.660625	3.5
-0.7399999999999998	19.98	3.5
-0.6349999999999998	0.02	0.5
-0.6349999999999998	0.058124999999999996	0.5
-0.6349999999999998	0.098125	1.5
-0.6349999999999998	1.620625	1.5
-0.6349999999999998	1.660625	3.5
-0.6349999999999998	19.98	3.5
-0.5299999999999998	0.02	0.5
-0.5299999999999998	0.526875	0.5
-0.5299999999999998	0.566875	1.5
-0.5299999999999998	1.620625	1.5
-0.5299999999999998	1.660625	2.5
-0.5299999999999998	3.183125	2.5
-0.5299999999999998	3.223125	3.5
-0.5299999999999998	19.98	3.5
-0.4249999999999998	0.02	0.5
-0.4249999999999998	0.839375	0.5
-0.4249999999999998	0.879375	1.5
-0.4249999999999998	3.183125	1.5
-0.4249999999999998	3.223125	2.5
-0.4249999999999998	5.526875	2.5
-0.4249999999999998	5.566875	3.5
-0.4249999999999998	19.98	3.5
-0.31999999999999984	0.02	0.5
-0.31999999999999984	0.526875	0.5
-0.31999999999999984	0.566875	1.5
-0.31999999999999984	5.526875	1.5
-0.31999999999999984	5.566875	2.5
-0.31999999999999984	8.339375	2.5
-0.31999999999999984	8.379375	3.5
-0.31999999999999984	19.98	3.5
-0.21499999999999986	0.02	0.5
-0.21499999999999986	0.214375	0.5
-0.21499999999999986	0.254375	1.5
-0.21499999999999986	8.183125	1.5
-0.21499999999999986	8.223125	2.5
-0.21499999999999986	11.776875	2.5
-0.21499999999999986	11.816875	3.5
-0.21499999999999986	19.98	3.5
-0.10999999999999988	0.02	0.5
-0.10999999999999988	0.058124999999999996	0.5
-0.10999999999999988	0.098125	1.5
-0.10999999999999988	11.151875	1.5
-0.10999999999999988	11.191875	2.5
-0.10999999999999988	15.526875	2.5
-0.10999999999999988	15.566875	3.5
-0.10999999999999988	19.98	3.5
-0.004999999999999893	0.02	0.5
-0.004999999999999893	0.058124999999999996	0.5
-0.004999999999999893	0.098125	1.5
-0.004999999999999893	14.589375	1.5
-0.004999999999999893	14.629375	2.5
-0.004999999999999893	19.901875	2.5
-0.004999999999999893	19.941875	3.5
-0.004999999999999893	19.98	3.5
0.1	0.02	0.5
0.1	4.433125	0.5
0.1	4.473125	1.5
0.1	18.495625	1.5
0.1	18.535625	2.5
0.1	19.98	2.5
