# F	U	S
-2.0	0.02	0.0
-2.0	19.98	0.0
-1.895	0.02	0.0
-1.895	19.98	0.0
-1.79	0.02	0.0
-1.79	19.98	0.0
-1.685	0.02	0.0
-1.685	19.98	0.0
-1.58	0.02	0.0
-1.58	18.339375	0.0
-1.58	18.379375	6.0
-1.58	19.98	6.0
-1.475	0.02	0.0
-1.475	12.089375	0.0
-1.475	12.129375	6.0
-1.475	19.98	6.0
-1.3699999999999999	0.02	0.0
-1.3699999999999999	5.058125	0.0
-1.3699999999999999	5.098125	3.0
-1.3699999999999999	7.245625	3.0
-1.3699999999999999	7.285625	4.0
-1.3699999999999999	7.714375	4.0
-1.3699999999999999	7.754375	5.0
-1.3699999999999999	8.026875	5.0
-1.3699999999999999	8.066875	6.0
-1.3699999999999999	19.98	6.0
-1.265	0.02	0.0
-1.265	4.433125	0.0
-1.265	4.473125	3.0
-1.265	6.464375	3.0
-1.265	6.504375	4.0
-1.265	6.620625	4.0
-1.265	6.660625	6.0
-1.265	19.98	6.0
-1.16	0.02	0.0
-1.16	3.808125	0.0
-1.16	3.848125	3.0
-1.16	5.839375	3.0
-1.16	5.879375	6.0
-1.16	19.98	6.0
-1.055	0.02	0.0
-1.055	3.339375	0.0
-1.055	3.379375	3.0
-1.055	5.058125	3.0
-1.055	5.098125	6.0
-1.055	19.98	6.0
-0.95	0.02	0.0
-0.95	3.026875	0.0
-0.95	3.066875	3.0
-0.95	4.433125	3.0
-0.95	4.473125	6.0
-0.95	19.98	6.0
-0.845	0.02	0.0
-0.845	2.870625	0.0
-0.845	2.910625	3.0
-0.845	3.808125	3.0
-0.845	3.848125	6.0
-0.845	19.98	6.0
-0.7399999999999998	0.02	0.0
-0.7399999999999998	2.870625	0.0
-0.7399999999999998	2.910625	1.0
-0.7399999999999998	3.183125	1.0
-0.7399999999999998	3.223125	2.0
-0.7399999999999998	3.339375	2.0
-0.7399999999999998	3.379375	3.0
-0.7399999999999998	3.495625	3.0
-0.7399999999999998	3.535625	6.0
-0.7399999999999998	19.98	6.0
-0.6349999999999998	0.02	0.0
-0.6349999999999998	7.089375	0.0
-0.6349999999999998	7.129375	6.0
-0.6349999999999998	19.98	6.0
-0.5299999999999998	0.02	0.0
-0.5299999999999998	12.089375	0.0
-0.5299999999999998	12.129375	6.0
-0.5299999999999998	19.98	6.0
-0.4249999999999998	0.02	0.0
-0.4249999999999998	18.339375	0.0
-0.4249999999999998	18.379375	6.0
-0.4249999999999998	19.98	6.0
-0.31999999999999984	0.02	0.0
-0.31999999999999984	19.98	0.0
-0.21499999999999986	0.02	0.0
-0.21499999999999986	19.98	0.0
-0.10999999999999988	0.02	0.0
-0.10999999999999988	19.98	0.0
-0.004999999999999893	0.02	0.0
-0.004999999999999893	19.98	0.0
0.1	0.02	2.0
0.1	2.245625	2.0
0.1	2.285625	0.0
0.1	19.98	0.0
