# F	U	S
-2.0	0.02	0.5
-2.0	19.98	0.5
-1.895	0.02	0.5
-1.895	19.98	0.5
-1.79	0.02	0.5
-1.79	19.98	0.5
-1.685	0.02	0.5
-1.685	19.98	0.5
-1.58	0.02	0.5
-1.58	14.901875	0.5
-1.58	14.941875	1.5
-1.58	15.370625	1.5
-1.58	15.410625	3.5
-1.58	16.151875	3.5
-1.58	16.191875	5.5
-1.58	19.98	5.5
-1.475	0.02	0.5
-1.475	0.370625	0.5
-1.475	0.410625	1.5
-1.475	4.120625	1.5
-1.475	4.160625	2.5
-1.475	8.339375	2.5
-1.475	8.379375	0.5
-1.475	9.901875	0.5
-1.475	9.941875	1.5
-1.475	10.370625	1.5
-1.475	10.410625	3.5
-1.475	11.151875	3.5
-1.475	11.191875	5.5
-1.475	19.98	5.5
-1.3699999999999999	0.02	1.5
-1.3699999999999999	3.651875	1.5
-1.3699999999999999	3.691875	2.5
-1.3699999999999999	7.401875	2.5
-1.3699999999999999	7.441875	3.5
-1.3699999999999999	8.026875	3.5
-1.3699999999999999	8.066875	4.5
-1.3699999999999999	8.183125	4.5
-1.3699999999999999	8.223125	5.5
-1.3699999999999999	19.98	5.5
-1.265	0.02	1.5
-1.265	3.183125	1.5
-1.265	3.223125	2.5
-1.265	3.964375	2.5
-1.265	4.004375	3.5
-1.265	7.089375	3.5
-1.265	7.129375	5.5
-1.265	19.98	5.5
-1.16	0.02	1.5
-1.16	2.870625	1.5
-1.16	2.910625	3.5
-1.16	6.151875	3.5
-1.16	6.191875	5.5
-1.16	19.98	5.5
-1.055	0.02	1.5
-1.055	2.558125	1.5
-1.055	2.598125	3.5
-1.055	5.370625	3.5
-1.055	5.410625	5.5
-1.055	19.98	5.5
-0.95	0.02	1.5
-0.95	2.245625	1.5
-0.95	2.285625	2.5
-0.95	4.745625	2.5
-0.95	4.785625	5.5
-0.95	19.98	5.5
-0.845	0.02	1.5
-0.845	4.120625	1.5
-0.845	4.160625	5.5
-0.845	19.98	5.5
-0.7399999999999998	0.02	1.5
-0.7399999999999998	3.808125	1.5
-0.7399999999999998	3.848125	5.5
-0.7399999999999998	19.98	5.5
-0.6349999999999998	0.02	0.5
-0.6349999999999998	5.683125	0.5
-0.6349999999999998	5.723125	1.5
-0.6349999999999998	6.151875	1.5
-0.6349999999999998	6.191875	5.5
-0.6349999999999998	19.98	5.5
-0.5299999999999998	0.02	0.5
-0.5299999999999998	9.745625	0.5
-0.5299999999999998	9.785625	1.5
-0.5299999999999998	10.058125	1.5
-0.5299999999999998	10.098125	5.5
-0.5299999999999998	19.98	5.5
-0.4249999999999998	0.02	0.5
-0.4249999999999998	14.745625	0.5
-0.4249999999999998	14.785625	1.5
-0.4249999999999998	15.058125	1.5
-0.4249999999999998	15.098125	5.5
-0.4249999999999998	19.98	5.5
-0.31999999999999984	0.02	0.5
-0.31999999999999984	19.98	0.5
-0.21499999999999986	0.02	0.5
-0.21499999999999986	19.98	0.5
-0.10999999999999988	0.02	0.5
-0.10999999999999988	19.98	0.5
-0.004999999999999893	0.02	0.5
-0.004999999999999893	19.98	0.5
0.1	0.02	0.5
0.1	19.98	0.5
